player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Quad,mid,LCS,1,74,0.486,54.3,57.4,54.1,55.0,47.4,54.6,55.3,12,0.083,16,0.035,-0.002,-0.144,FlyQuest,24
Bdd,mid,LCK,1,112,0.464,54.5,54.1,57.3,68.7,39.3,54.1,55.3,31,0.161,20,-0.028,0.058,-0.022,KT Rolster,27
PerfecT,top,LCK,1,112,0.464,51.5,55.6,56.8,45.6,49.6,58.4,55.3,31,0.161,21,-0.035,0.058,-0.051,KT Rolster,22
Aiming,bot,LCK,1,94,0.468,59.2,64.3,56.5,58.5,44.9,46.9,55.2,26,0.192,15,0.239,-0.171,-0.596,KT Rolster|Kiwoom DRX,26
Stend,sup,LEC,1,61,0.459,57.6,57.3,51.9,55.6,33.3,59.1,55.0,9,0.222,20,-0.022,0.018,-0.123,Misa Esports|Shifters|Team Heretics|ZYB Esport,25
Erha,sup,LPL,1,141,0.426,54.2,56.5,53.5,45.4,54.0,59.1,54.9,35,0.086,23,0.018,-0.025,-0.203,Team WE|Weibo Gaming,23
Oscarinin,top,LEC,1,28,0.5,48.3,53.9,54.5,51.1,39.8,61.3,54.9,12,0.25,15,-0.162,0.123,0.125,GiantX,23
Crisp,sup,LPL,1,52,0.462,43.2,59.0,65.5,69.7,81.0,57.3,54.8,8,0.25,16,-0.104,0.064,-0.002,LGD Gaming,28
Massu,bot,LCS,1,74,0.486,53.5,48.3,49.8,43.7,76.9,57.8,54.5,12,0.083,19,-0.068,-0.002,-0.107,FlyQuest,22
Lehends,sup,LCK,1,105,0.457,61.0,49.7,53.8,68.2,57.4,50.2,54.4,26,0.192,17,0.035,-0.097,-0.287,Nongshim Esports Academy|Nongshim RedForce,28
Saber,mid,LPL,1,25,0.36,57.9,63.3,60.4,39.3,72.7,55.5,54.2,7,0.143,12,0.253,-0.294,-0.65,Ultra Prime,21
Flakked,bot,LEC,1,49,0.49,48.8,60.0,54.2,55.9,56.9,59.6,54.0,17,0.235,16,0.014,-0.118,-0.31,GIANTX iTero|GiantX,25
Jiwoo,bot,LCK,1,111,0.477,51.6,49.6,52.4,44.3,53.7,52.6,54.0,28,0.143,19,-0.147,0.015,-0.008,KT Rolster|KT Rolster Challengers|Kiwoom DRX|Kiwoom DRX Challengers,22
Photic,bot,LPL,1,75,0.48,51.4,63.6,61.1,48.6,73.6,52.6,53.9,10,0.3,16,0.189,-0.27,-0.646,Invictus Gaming|Ninjas in Pyjamas|Oh My God,24
Breathe,top,LPL,1,81,0.494,51.1,61.2,52.5,57.5,63.5,44.0,53.9,11,0.182,17,-0.001,-0.111,-0.236,Anyone's Legend|Invictus Gaming,25
Assum,bot,LPL,1,77,0.532,55.5,54.6,47.3,48.1,39.6,54.4,53.7,10,0.1,19,-0.124,-0.038,-0.087,Invictus Gaming|Ninjas in Pyjamas,23
369,top,LPL,1,43,0.488,52.8,56.7,45.7,57.7,81.5,63.5,53.7,8,0.0,17,-0.035,-0.113,-0.207,Top Esports,25
Lot,top,LEC,1,58,0.483,48.1,58.4,51.8,46.2,47.5,50.0,53.7,14,0.143,15,-0.18,0.005,0.033,GiantX,22
Wei,jng,LPL,1,111,0.459,57.9,62.1,46.1,51.1,60.8,53.7,53.6,13,0.077,16,0.145,-0.263,-0.53,Invictus Gaming,24
naiyou,jng,LPL,1,43,0.488,51.1,55.2,49.1,43.1,80.9,65.5,53.4,8,0.0,16,-0.075,-0.113,-0.176,Top Esports,22
Gakgos,top,LCS,1,74,0.486,54.6,47.5,45.8,39.4,48.5,52.5,53.2,12,0.083,20,-0.23,-0.002,0.073,FlyQuest,18
Taeyoon,bot,LCK,1,108,0.454,59.0,63.8,53.4,46.9,56.6,56.2,53.1,31,0.161,18,0.267,-0.424,-0.884,BNK FEARX|Nongshim RedForce,24
Zhuo,sup,LPL,1,108,0.519,55.9,63.2,56.3,52.3,42.5,56.9,53.1,18,0.167,21,0.12,-0.303,-0.565,Ninjas in Pyjamas|Top Esports,25
Noah,bot,LEC,1,58,0.483,47.2,53.3,55.6,58.9,44.3,52.0,53.1,14,0.143,14,-0.259,0.005,0.096,GiantX,25
Burdol,top,LPL,1,80,0.45,60.7,56.8,59.9,45.5,62.0,66.0,53.0,12,0.167,23,0.209,-0.382,-0.675,LGD Gaming,23
sasi,top,LPL,1,29,0.483,43.2,54.2,61.1,51.1,38.9,54.6,52.6,4,0.25,11,-0.295,-0.009,0.126,LGD Gaming|Ultra Prime,23
Xiaoxia,sup,LPL,1,25,0.36,52.0,54.2,56.3,40.1,80.5,54.0,52.2,7,0.143,13,0.0,-0.294,-0.442,Ultra Prime,22
Daglas,jng,LEC,1,56,0.429,68.3,51.9,51.2,36.6,31.5,49.7,51.6,10,0.1,15,0.124,-0.464,-0.703,Team Heretics|Team Heretics Academy,21
Starry,bot,LPL,1,27,0.407,48.8,58.0,55.8,41.6,78.8,57.7,51.6,7,0.0,11,-0.049,-0.328,-0.461,Oh My God,22
Monki,jng,LPL,1,124,0.419,49.9,54.9,57.2,41.1,69.1,64.5,51.6,33,0.152,24,0.015,-0.374,-0.513,Team WE,22
Hena,bot,LPL,1,45,0.4,49.2,54.2,53.8,64.9,69.0,57.3,51.6,14,0.071,14,-0.117,-0.272,-0.334,Ultra Prime|paiN Gaming,27
Impact,top,LCS,1,82,0.488,44.9,47.7,60.9,71.2,50.3,55.3,51.6,15,0.267,23,-0.354,-0.071,0.123,Sentinels,31
Renard,mid,LPL,1,20,0.4,48.7,54.6,51.4,46.2,31.1,63.2,50.9,2,0.0,12,-0.247,-0.238,-0.099,Invictus Gaming,22
About,bot,LPL,1,128,0.406,55.5,62.3,53.1,35.7,75.7,45.7,50.7,36,0.139,18,0.246,-0.657,-1.101,Team WE,21
Ghost,sup,LCK,1,22,0.5,57.9,51.2,57.7,65.1,42.7,60.5,50.6,4,0.25,13,0.097,-0.554,-0.783,KT Rolster|KT Rolster Challengers,32
Upset,bot,LEC,1,67,0.403,57.4,60.5,57.4,61.0,49.6,50.6,50.5,16,0.125,15,0.12,-0.58,-0.893,Fnatic,27
Jiejie,jng,LPL,1,112,0.42,50.5,64.3,49.9,56.7,43.1,61.0,50.5,19,0.053,22,-0.025,-0.462,-0.558,EDward Gaming|Weibo Gaming,25
Tangyuan,mid,LPL,1,97,0.454,52.4,64.1,55.5,41.8,59.7,62.0,50.4,12,0.167,25,0.114,-0.584,-0.799,LGD Gaming,22
Hang,sup,LPL,1,27,0.37,56.1,52.6,50.9,43.0,72.4,56.7,50.4,4,0.0,10,-0.031,-0.47,-0.58,Weibo Gaming,23
Heng,jng,LPL,1,97,0.454,53.3,57.4,54.7,55.4,73.9,61.5,49.9,12,0.167,18,0.038,-0.584,-0.735,LGD Gaming,25
Roamer,mid,LCK,1,93,0.43,43.4,52.3,46.7,51.6,51.3,55.2,49.8,13,0.077,19,-0.38,-0.252,0.019,HANJIN BRION,23
Scout,mid,LCK,1,106,0.415,65.3,56.1,60.5,64.7,59.4,54.1,49.7,28,0.179,19,0.348,-0.853,-1.299,Nongshim RedForce,28
Trymbi,sup,LEC,1,40,0.35,55.8,57.6,50.4,56.2,56.4,48.0,49.7,7,0.0,13,-0.002,-0.574,-0.707,Shifters,26
