team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
109480209114770206,FLO,Fla,fla-lo,CBLOL,巴西赛区,BRAZIL,major,archived,0,http://static.lolesports.com/teams/1670535415295_triunfo_colorido.png
109546405520674816,RED,RED Canids,red-canids,CBLOL,巴西赛区,BRAZIL,major,archived,0,http://static.lolesports.com/teams/1671545496840_RED_Canidslogo_square.webp
109546440407259617,NMR,Netshoes Miners,netshoes-miners,CBLOL,巴西赛区,BRAZIL,major,active,0,http://static.lolesports.com/teams/1671546025979_Netshoes_Minerslogo_square.webp
109546454744373732,RNS,Rensga eSports,rensga-esports,CBLOL,巴西赛区,BRAZIL,major,active,0,http://static.lolesports.com/teams/1671546244001_index.jpg
109546467641441355,FLA,Flamengo Esports,flamengo-esports,CBLOL,巴西赛区,BRAZIL,major,active,0,http://static.lolesports.com/teams/1671546441165_index.png
109616997617643584,CNBE,CNB eSports Club,cnb-esports-club,CBLOL,巴西赛区,BRAZIL,major,archived,0,http://static.lolesports.com/teams/1672622642052_CNB_e-Sports_Clublogo_square.webp
109617035464178634,OPK,Operation Kino Esports,operation-kino-esports,CBLOL,巴西赛区,BRAZIL,major,active,0,http://static.lolesports.com/teams/1672623219362_Operation_Kino_e-Sportslogo_square.webp
109617071162331486,REM8,Brave eSports,brave-esports,CBLOL,巴西赛区,BRAZIL,major,active,0,http://static.lolesports.com/teams/1672623763879_Brave_e-Sportslogo_square.webp
109631541326560210,RVN,Reven Esports,reven-esports,LLA,拉美赛区,LATIN AMERICA,major,active,0,http://static.lolesports.com/teams/1676650253276_REVEN-4.png
109637391361582335,KOI,KOI,koi,LEC,EMEA赛区,EMEA,major,archived,1,http://static.lolesports.com/teams/1672933825498_KOI_29logo_square.webp
109637393694097670,TH,Team Heretics,team-heretics-lec,LEC,EMEA赛区,EMEA,major,active,6,http://static.lolesports.com/teams/1672933861879_Heretics-Full-Color.png
109668849651338559,FL,FENNEL,fennel,LJL,日本赛区,JAPAN,major,active,5,http://static.lolesports.com/teams/1673413831349_fl.png
109669678317817381,FUT,FUT Esports,fut-team,TCL,EMEA赛区,EMEA,major,active,0,http://static.lolesports.com/teams/1673957996955_FUT.png
109671201259007744,TLF,Team Liquid Honda First,team-liquid-honda-first,LCS,北美赛区,NORTH AMERICA,major,archived,0,http://static.lolesports.com/teams/1673449715066_TL_logo_wht.png
109675484017801229,TB,Team Bliss,team-bliss,PCS,台港澳赛区,"HONG KONG, MACAU, TAIWAN",major,active,6,http://static.lolesports.com/teams/1673594389871_TeamBlissUpdated.png
109675490370327425,GZ,Ground Zero Gaming,ground-zero,LCP,太平洋,PACIFIC,major,active,5,http://static.lolesports.com/teams/1766395585595_LCP_TEAMLogo_GZ_Full_B.png
