player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
Zothve,top,LLA,15,28,0.286,All Knights,51.3,54.8,54.5,52.7,45.9,52.3,5.1,5.5,5.5,5.3,4.6,5.2,-113.57142857142857,-38.607142857142854,4.607142857142857,461.4793,0.24573064285714286,8.863014285714286,0.14285714285714285,0.9749,0.14314642857142856,7.428571428571429,0.5412844036697247,0.16941176470588235,0.0,0.24519317160826598,-0.5188294790592625,0.0,-1.019403227932777,0.23326596428571428,630.0097035714286,0.0,28.0,0.11081716637272207
scuro,sup,CBLOL,15,53,0.604,KaBuM! Esports,49.4,54.1,48.6,50.9,60.9,52.1,4.9,5.4,4.9,5.1,6.1,5.2,-53.943396226415096,-162.37735849056602,3.2452830188679247,150.17381132075474,0.06676645471698113,1.135922641509434,0.05660377358490566,2.5867207547169815,0.3310433962264151,18.943396226415093,0.6518353726362626,0.2131367292225201,0.0,0.1617241126300156,0.14449621648207922,-0.8002145843353435,-1.01964532238865,0.09000697735849057,381.85672452830187,0.0,53.0,0.6176439037995323
NinjaKiwi,bot,CBLOL,15,33,0.182,Rensga Academy|Rensga eSports,61.7,52.1,41.1,57.4,35.9,52.1,6.2,5.2,4.1,5.7,3.6,5.2,145.54545454545453,-86.6969696969697,15.121212121212121,547.4910878787879,0.3045986363636364,8.884569696969697,0.5454545454545454,1.2192666666666665,0.324369696969697,5.787878787878788,0.6857142857142857,0.18081180811808117,0.0,0.14957463263727766,0.0,0.0,-1.2867278919650291,0.26549221212121216,307.83520000000004,0.0,33.0,-0.48164452877925357
Enso,sup,PCS,15,64,0.609,J Team,50.3,46.1,55.8,52.3,64.8,52.1,5.0,4.6,5.6,5.2,6.5,5.2,96.609375,-9.03125,2.03125,137.196303125,0.069951775,1.039521875,0.015625,2.3971015625,0.243871875,16.515625,0.6780748663101605,0.22547584187408493,0.0,0.19466412096203,-0.18663505162812932,-0.040774221570703525,-0.8877868461671735,0.0889225875,364.3726515625,0.0,64.0,0.4018105300074526
Paz,top,LJL,15,66,0.667,QT DIG∞,40.0,51.8,52.5,64.6,65.7,52.1,4.0,5.2,5.2,6.5,6.6,5.2,-197.3181818181818,-77.57575757575758,-4.515151515151516,368.3516333333333,0.1814841212121212,7.516971212121212,0.2727272727272727,0.914569696969697,0.16958939393939393,5.0,0.5407166123778502,0.1906779661016949,0.0,0.19237597911227156,-0.46528080104484104,-0.30779277318241177,-0.8170435244785345,0.19966890303030302,842.8047318181818,0.0,66.0,0.10485303386237334
Snaker,bot,LLA,15,32,0.531,inf,55.7,46.0,50.8,49.8,60.1,52.0,5.6,4.6,5.1,5.0,6.0,5.2,222.65625,123.78125,4.65625,500.8873,0.267795125,9.202668749999999,0.625,1.162609375,0.324815625,5.28125,0.6908602150537635,0.20569620253164558,0.0,0.23719705768486254,-0.4811394658753709,-0.8433234421364985,-0.8769345021678008,0.27316843749999997,278.63955,0.0,32.0,0.593275217932752
JUG,jng,LJL,15,42,0.238,AXIZ,48.6,61.6,40.7,61.3,42.4,52.0,4.9,6.2,4.1,6.1,4.2,5.2,-148.92857142857142,-185.42857142857142,-0.5238095238095238,273.70540238095236,0.16776646666666667,5.670209523809524,0.16666666666666666,1.2724904761904763,0.3740785714285714,10.428571428571429,0.7543859649122807,0.19525801952580196,0.0,0.12452927599611271,0.0,0.0,-1.3267463271443818,0.18468514285714285,644.4946595238094,0.0,42.0,-0.040242407735258036
Madly,top,TCL,15,45,0.4,Team AURORA,48.8,46.1,62.3,60.6,47.0,51.9,4.9,4.6,6.2,6.1,4.7,5.2,-201.64444444444445,-31.6,-6.511111111111111,436.86328888888886,0.23854664444444443,7.4902066666666665,0.3333333333333333,0.8123044444444444,0.14966222222222222,4.088888888888889,0.5670840787119857,0.2113095238095238,0.0,0.17450120662112098,0.16514063132335088,1.358356940509915,-1.0348981496438945,0.21506651111111114,789.6332333333332,0.0,45.0,-0.28131580599147593
Driver,top,PCS,15,40,0.6,J Team,58.5,46.5,51.8,49.3,50.1,51.8,5.8,4.7,5.2,4.9,5.0,5.2,21.575,87.45,2.725,454.9982175,0.23777829,7.8325249999999995,0.5,1.005645,0.17818499999999998,6.35,0.5256637168141592,0.24299065420560748,0.0,0.15765272607838846,-0.268602093780241,0.07230403800475055,-0.8690463540141481,0.21262775,695.3210799999999,0.0,40.0,-0.1546617915904937
Atlen,bot,PCS,15,21,0.667,CTBC Flying Oyster,48.0,60.7,47.6,59.0,37.3,51.7,4.8,6.1,4.8,5.9,3.7,5.2,276.1904761904762,39.666666666666664,-0.9523809523809523,454.178080952381,0.2303544285714286,8.296661904761905,0.8095238095238095,1.367657142857143,0.3822190476190476,5.095238095238095,0.656,0.16019417475728157,0.0,0.11492734478203434,0.0,0.0,-0.8686368517892668,0.23809504761904762,250.40779523809522,0.0,21.0,-0.5614478114478114
Kireas,jng,TCL,15,49,0.531,5 Ronin|SuperMassive Blaze,51.3,58.3,43.1,53.3,46.5,51.6,5.1,5.8,4.3,5.3,4.7,5.2,54.02040816326531,-89.75510204081633,-2.673469387755102,277.42082040816325,0.14854654897959185,5.831479591836735,0.2653061224489796,1.420734693877551,0.40616326530612246,11.510204081632653,0.6677215189873418,0.1912568306010929,0.0,0.15053455034221347,-0.41851525224430725,-0.5649322750604889,-0.9651757272666792,0.18029783673469385,711.7004979591836,0.0,49.0,-0.4369865990583121
