team_id,code,name,slug,league,region_zh,region_en,tier,status,player_count,logo
116001537141005604,CRR,Cuban Raft Raiders,cuban-raft-raiders,Liga Portuguesa,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1770042984067_Full_color_for_dark_BG.png
116001542156977159,VE,Vantex,vantex,Liga Portuguesa,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1770043065099_VantexEsportspngLPLOL.png
116007067323488793,CDA,Cães de Agua,ces-de-agua,Liga Portuguesa,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1770127374773_image_2026-02-03_132043266.png
116007075559856680,FCN,Francesinhas,francesinhas,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1784474263923_fra_c.png
116007079829002795,ELG,Elegance,elegance,Liga Portuguesa,EMEA赛区,EMEA,regional,active,0,http://static.lolesports.com/teams/1770127569998_1000018176-removebg-preview.png
116007086581303288,OVO,Ovos Moles eSports,ovos-moles-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1770127672695_LogoFullAllVersions.png
116007089152739323,WG,Way Gaming Esports,way-gaming-esports,Liga Portuguesa,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1784500521124_w_c.png
116011430753382397,UB,UB Alma Mater,ub-alma-mater,LES,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1774563483977_alma_c.png
116014555191615866,IPS,Instituto Politecnico de Santarem,instituto-politecnico-de-santarem,Liga Portuguesa,EMEA赛区,EMEA,regional,active,6,http://static.lolesports.com/teams/1770241620152_IPS_c_b.png
116014565002224004,PZG,Periquitos Zangados,periquitos-zangados,Liga Portuguesa,EMEA赛区,EMEA,regional,active,5,http://static.lolesports.com/teams/1770241774437_PZG_w.png
116040456469300531,ONT,Onion Team,onion-team,Hitpoint Masters,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1770636854068_image.png
116040458285488771,BOOM,BOMBA Team,bomba-team,Rift Legends,EMEA赛区,EMEA,regional,active,7,http://static.lolesports.com/teams/1770648772201_Bombalogoyellow.png
