player_id,position,league,tier,games,winrate,操作,运营,心态,指挥,体质,适应力,总评,逆风局数,翻盘率,英雄池,_boxz,_impz,_resid,teams,年龄
Chenp,top,LDL,2,67,0.433,54.7,50.2,50.4,49.8,47.6,54.0,51.5,0,0.0,16,-0.152,-0.249,0.041,CCfuture|Chong Qing Gaming,
Wink,bot,LDL,2,64,0.484,53.6,50.6,50.0,49.3,38.2,59.3,51.2,0,0.0,17,-0.197,-0.243,0.017,Royal Club,19
Southwind,sup,LDL,2,69,0.493,57.8,52.7,49.2,60.8,49.7,59.3,51.1,0,0.0,14,-0.047,-0.381,-0.254,People's Red Wolf Gaming,22
mrlonely,bot,LDL,2,67,0.433,54.5,47.1,49.9,49.3,48.9,42.8,51.1,0,0.0,10,-0.205,-0.249,0.02,CCfuture|Chong Qing Gaming,
shuijiao,mid,LDL,2,67,0.433,51.1,52.3,50.1,48.5,41.2,58.1,51.0,0,0.0,24,-0.223,-0.249,0.047,CCfuture|Chong Qing Gaming,
Xinyi,jng,LDL,2,46,0.478,40.9,55.2,65.9,73.2,36.3,59.0,51.0,4,0.25,14,-0.302,-0.176,0.171,FunPlus Phoenix|Triumphant Song Gaming,23
Michi,mid,LDL,2,38,0.5,47.5,46.9,51.2,50.3,56.2,43.5,51.0,0,0.0,9,-0.344,-0.149,0.285,People's Red Wolf Gaming,
axiu,jng,LDL,2,50,0.4,53.3,54.0,51.4,47.5,35.8,51.1,50.7,0,0.0,12,-0.145,-0.348,-0.262,VP Game,
Helper,bot,LDL,2,49,0.449,56.3,53.4,50.5,75.1,80.8,51.5,50.6,0,0.0,13,0.062,-0.526,-0.666,Rogue Warriors Shark,23
Jz,bot,LDL,2,31,0.452,50.9,50.5,51.5,48.0,74.0,46.8,50.4,0,0.0,7,-0.165,-0.36,-0.17,Joy Dream,
poge,bot,LDL,2,27,0.407,54.9,52.9,51.8,46.8,68.8,63.0,50.3,0,0.0,11,-0.099,-0.427,-0.338,Liberty Zeal Queue,
TaiLuo,top,LDL,2,37,0.432,54.5,50.4,51.5,46.4,81.1,54.4,50.3,0,0.0,13,-0.005,-0.506,-0.444,Rogue Warriors Shark,
bademan,jng,LDL,2,69,0.493,53.4,49.3,50.8,47.3,60.4,53.4,50.2,0,0.0,13,-0.161,-0.381,-0.283,People's Red Wolf Gaming,20
Solokill,top,LDL,2,30,0.4,53.9,50.9,51.9,47.4,73.5,58.6,50.1,0,0.0,12,-0.084,-0.453,-0.285,Big One Gaming,17
Kiwi,jng,LDL,2,25,0.44,53.6,56.3,53.5,52.8,76.8,55.2,50.0,2,0.0,9,0.003,-0.538,-0.706,Liberty Zeal Queue|Rogue Warriors,21
Kabosu,bot,LDL,2,26,0.423,51.6,55.5,51.8,45.8,78.0,52.9,50.0,0,0.0,8,-0.054,-0.498,-0.485,QNG Team,
xiaoshi,top,LDL,2,42,0.452,56.5,52.5,51.3,46.2,67.8,60.9,49.8,0,0.0,14,-0.02,-0.541,-0.468,Liberty Zeal Queue|SHEINOO,
Hui,jng,LDL,2,34,0.382,52.4,55.8,52.0,62.7,53.9,53.1,49.8,0,0.0,9,-0.081,-0.496,-0.541,VC Gaming,22
Luofan,jng,LDL,2,20,0.45,52.3,53.0,52.9,46.2,46.8,48.9,49.7,0,0.0,4,-0.125,-0.471,-0.45,Suning-S,20
lcberg,top,LDL,2,29,0.552,55.7,52.7,52.0,45.9,65.0,55.5,49.6,0,0.0,13,-0.013,-0.567,-0.507,Royal Club,19
wangchen,sup,LDL,2,40,0.4,53.8,53.3,50.4,50.9,61.8,58.5,49.6,0,0.0,13,-0.087,-0.508,-0.348,Si Yi Xuan E-Sport,
Deemo,jng,LDL,2,29,0.379,56.7,52.3,52.3,69.2,44.8,48.3,49.4,0,0.0,8,-0.053,-0.566,-0.67,Vortex Team,23
Penguin,jng,LDL,2,21,0.286,54.6,54.1,52.8,53.0,51.6,53.6,49.4,0,0.0,8,-0.051,-0.566,-0.672,Oh My God Academy,21
Kimrain,sup,LDL,2,26,0.423,50.2,52.0,51.4,51.3,78.7,52.2,49.4,0,0.0,8,-0.133,-0.498,-0.288,QNG Team,
XXX,mid,LDL,2,34,0.382,54.5,55.2,51.5,43.8,79.7,49.7,49.2,0,0.0,10,0.025,-0.653,-0.653,QNG Team,
Feng,jng,LDL,2,34,0.235,51.9,51.3,52.0,45.0,73.7,54.7,48.8,0,0.0,10,-0.109,-0.586,-0.622,KeyMedia,20
Ar,jng,LDL,2,34,0.382,52.3,56.5,52.0,44.0,62.6,59.8,48.6,0,0.0,11,-0.057,-0.653,-0.778,QNG Team,
Photic,bot,LDL,2,34,0.382,50.2,50.6,51.3,47.1,51.5,55.1,48.6,0,0.0,11,-0.222,-0.513,-0.292,King of Future,16
Bafang,sup,LDL,2,21,0.333,56.0,52.6,51.9,49.0,70.1,56.8,48.5,0,0.0,8,-0.025,-0.688,-0.61,Oh My God Academy,
catjug,jng,LDL,2,42,0.405,56.8,51.4,51.7,44.5,38.3,60.8,48.5,0,0.0,14,-0.094,-0.633,-0.703,Oh My God Academy,
Xiaobai,top,LDL,2,35,0.429,52.6,53.0,51.6,46.7,46.7,58.7,48.5,0,0.0,15,-0.138,-0.596,-0.393,Royal Club,19
BlueWhale,sup,LDL,2,42,0.381,51.4,49.5,50.3,52.1,45.1,52.1,48.5,0,0.0,7,-0.237,-0.511,-0.189,Oh My God Academy,
papillon,jng,LDL,2,21,0.286,54.8,56.3,52.8,42.3,78.2,56.9,48.2,0,0.0,8,0.035,-0.773,-1.057,ThunderoBot Gaming,
Feikun,mid,LDL,2,51,0.392,55.9,56.4,50.6,43.2,60.5,57.7,48.0,0,0.0,15,0.004,-0.768,-0.753,Oh My God Academy,19
Wxm,jng,LDL,2,27,0.333,53.8,52.4,52.4,44.5,38.8,56.3,48.0,0,0.0,11,-0.125,-0.668,-0.708,LaoPengYou|Liberty Zeal Queue,
XIAO,jng,LDL,2,31,0.387,52.3,53.5,52.2,43.8,72.0,49.3,47.9,0,0.0,7,-0.084,-0.712,-0.82,Young Miracles,15
TTS,top,LDL,2,66,0.379,51.5,54.0,50.4,46.1,56.0,56.3,47.8,0,0.0,17,-0.142,-0.677,-0.485,VP Game,
