player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
HyBriD,bot,LJL,15,50,0.4,Crest Gaming Act,70.9,65.5,39.7,58.6,49.0,59.9,7.1,6.5,4.0,5.9,4.9,6.0,191.9,86.44,2.56,608.586714,0.33179257999999995,10.399569999999999,1.16,1.172346,0.416398,2.7,0.7665505226480837,0.16877637130801687,0.0,0.18055115616091225,-0.62920298879203,-0.8300124533001244,-1.0135475544450123,0.31179439999999997,321.912484,0.0,50.0,-0.2458901713885974
Shiganari,bot,PRM,3,41,0.756,Unicorns of Love Sexy Edition|Unicorns of Love.CIS,62.6,59.9,60.5,58.4,54.3,59.9,6.3,6.0,6.0,5.8,5.4,6.0,327.5853658536585,166.09756097560975,6.804878048780488,578.1986780487805,0.25093539024390243,9.408434146341463,0.8780487804878049,1.3871634146341463,0.3169365853658537,6.097560975609756,0.6511976047904192,0.18911917098445596,0.0,0.21200721153846153,0.05402127992489444,-0.26296093464768167,-0.6479489304636501,0.2603990243902439,385.32341707317073,0.0,41.0,-0.5064861128054979
Coldraa,bot,PRMP,3,23,0.739,Hertha BSC eSport,74.1,48.7,63.2,53.1,53.5,59.9,7.4,4.9,6.3,5.3,5.3,6.0,711.3913043478261,379.9130434782609,4.217391304347826,625.5215869565217,0.2538494347826087,8.288495652173912,1.608695652173913,0.9720695652173914,0.23236521739130436,4.217391304347826,0.6869158878504673,0.19444444444444445,0.0,0.2781475318912923,0.0,-0.668939393939394,-0.6769226605291957,0.2602679565217391,239.8533913043478,0.0,23.0,0.24019607843137247
Taxer,jng,NLC,2,63,0.508,Astralis Talent,47.3,62.5,70.5,62.1,67.7,59.8,4.7,6.2,7.0,6.2,6.8,6.0,43.41269841269841,-158.73015873015873,-6.698412698412699,325.677626984127,0.14333457142857142,4.9308539682539685,0.12698412698412698,1.4074777777777776,0.36466984126984126,11.984126984126984,0.6695485110470701,0.17647058823529413,0.0,0.29270785747056577,0.5171294946704014,-0.25474340612682034,-0.8422145521777304,0.1719345873015873,837.1608126984128,0.0,63.0,0.45476295532747985
Adept,sup,PRM,3,49,0.306,WAVE Esports,71.7,49.5,49.8,59.9,65.9,59.8,7.2,5.0,5.0,6.0,6.6,6.0,170.81632653061226,87.89795918367346,10.020408163265307,196.82435102040816,0.09224282448979591,1.3029755102040816,0.12244897959183673,2.1796571428571427,0.27261632653061224,10.63265306122449,0.7106824925816023,0.23067173637515842,0.0,0.18259858460518166,0.0,0.9433359796594282,-1.1890110586790905,0.10294914285714286,550.7022795918367,0.0,49.0,0.747172543024804
Gumayusi,bot,LCK,1,144,0.743,T1,62.6,53.8,61.8,52.8,72.7,59.8,6.3,5.4,6.2,5.3,7.3,6.0,405.1666666666667,51.94444444444444,7.201388888888889,541.1114465277777,0.2549449861111111,9.666578472222222,0.9166666666666666,1.4106131944444444,0.40777986111111114,6.361111111111111,0.6689059500959693,0.17391304347826086,0.0,0.21243690698711443,-0.06349796493425168,-0.023425270037570393,-0.7137742382632012,0.2683108888888889,248.78656041666667,0.0,144.0,-0.03750519462529445
FATE,mid,LCK,1,92,0.391,DN SOOPers,49.0,68.0,65.8,63.4,56.6,59.8,4.9,6.8,6.6,6.3,5.7,6.0,-31.130434782608695,-62.16304347826087,0.8369565217391305,460.42490217391304,0.2605762152173913,8.698782608695652,0.29347826086956524,1.2647608695652175,0.2893902173913043,8.315217391304348,0.7178423236514523,0.14789422135161606,0.0,0.2649323517707919,-0.04740560117617535,0.28769677627568396,-0.8103138063080213,0.24280189130434782,309.85161739130433,0.0,92.0,-0.21412635039924838
Kamyta,sup,LPLOL,3,35,0.457,OFFSET Esports,46.3,65.7,64.0,66.7,65.6,59.8,4.6,6.6,6.4,6.7,6.6,6.0,6.314285714285714,-160.0857142857143,-3.5428571428571427,162.86648285714287,0.07625612285714285,0.7891771428571429,0.0,2.4479085714285715,0.2910285714285714,16.514285714285716,0.7251461988304093,0.16758747697974216,0.0,0.367254725503288,-0.8363058712881508,0.0,-0.8029723361395238,0.08646348285714285,337.2681457142857,0.0,35.0,0.6557590899352422
SyaL,top,LHE,2,44,0.545,Dark Horse|Rebirth eSports,62.0,63.2,56.1,59.4,52.0,59.8,6.2,6.3,5.6,5.9,5.2,6.0,243.79545454545453,48.15909090909091,0.11363636363636363,485.6779590909091,0.24799848409090908,7.622618181818182,0.4772727272727273,0.9951636363636364,0.15167954545454546,6.0,0.5697674418604651,0.17134416543574593,0.0,0.21532804011700796,0.0,0.028911564625850466,-0.981977806119451,0.23726594090909092,536.8017022727273,0.0,44.0,0.1440291704649042
Kunou,sup,GL,3,28,0.571,King of Goats|Vandals Esports,69.2,58.2,62.4,52.2,46.8,59.8,6.9,5.8,6.2,5.2,4.7,6.0,50.535714285714285,21.357142857142858,-0.35714285714285715,206.95099642857144,0.09820911428571429,1.2846785714285713,0.14285714285714285,2.3958285714285714,0.3767392857142857,9.428571428571429,0.6903765690376569,0.2181372549019608,0.0,0.27848304676201185,0.0,0.0,-0.8752386293566708,0.11025120714285715,488.3292107142857,0.0,28.0,-0.3070691158682382
Blacky,mid,CBLOLA,3,39,0.564,Flamengo Academy|LØS Academy|paiN Gaming Academy,52.7,65.1,70.1,63.6,47.5,59.8,5.3,6.5,7.0,6.4,4.8,6.0,51.76923076923077,41.87179487179487,2.871794871794872,534.3187461538462,0.2507518717948718,7.963271794871796,0.358974358974359,1.1192333333333333,0.2359153846153846,6.0,0.6904761904761905,0.19310344827586207,0.0,0.3215077605321508,0.45277002789956156,0.7487046632124352,-0.9085125516003326,0.22010133333333334,383.93287692307695,0.0,39.0,-0.4091266204006808
Feng,jng,VL,3,60,0.517,Pirate Dream,68.1,56.2,51.5,53.6,66.4,59.8,6.8,5.6,5.2,5.4,6.6,6.0,169.11666666666667,89.58333333333333,5.783333333333333,415.433745,0.19758784333333335,6.169449999999999,0.4,1.2877983333333334,0.29541500000000004,10.233333333333333,0.7134020618556701,0.2115171650055371,0.0,0.18976844841429574,-0.048023227424083104,-0.1651212308537674,-0.9473302217204699,0.21102975,764.9388133333334,0.0,60.0,0.0692380222359398
Naz,jng,LMF,2,50,0.48,9z Team|Undead Gaming,65.1,66.8,50.5,56.1,48.6,59.8,6.5,6.7,5.0,5.6,4.9,6.0,69.84,115.3,2.02,372.73573400000004,0.182174916,5.698862,0.38,1.5429320000000002,0.42151200000000005,10.02,0.6912378303198887,0.20845481049562684,0.0,0.21856170279364584,-0.48870372162732106,0.0,-0.9458534832918262,0.19066065999999998,633.8331880000001,0.0,50.0,-0.3029021315800494
Qats,mid,CBLOLA,3,40,0.85,paiN Gaming Academy,58.6,58.8,59.4,60.3,64.6,59.8,5.9,5.9,5.9,6.0,6.5,6.0,114.025,158.325,0.625,541.8544549999999,0.23906762499999998,7.73888,0.75,1.14015,0.19979750000000002,5.725,0.6447761194029851,0.18895966029723993,0.0,0.2418333229497643,0.1308458982877587,-0.5141196013289037,-0.7449806878457553,0.210718725,382.09124,0.0,40.0,0.4698937426210155
Marble,bot,LJL,15,57,0.526,Fukuoka SoftBank HAWKS gaming,49.2,68.5,58.1,59.6,69.9,59.8,4.9,6.8,5.8,6.0,7.0,6.0,-74.50877192982456,-18.80701754385965,-3.6666666666666665,499.31023157894737,0.26205340350877193,9.329922807017544,0.8596491228070176,1.3859245614035087,0.38295614035087716,6.4035087719298245,0.7373887240356083,0.15555555555555556,0.0,0.1923500881834215,-0.011670480549199044,-0.1670480549199084,-0.7982728339683852,0.2648008947368421,214.24930350877193,0.0,57.0,0.5465270664997534
Airren,bot,PGC,2,71,0.479,CLG Faith|Grand View University|Saint Louis University,61.3,54.8,66.4,55.9,62.4,59.7,6.1,5.5,6.6,5.6,6.2,6.0,74.70422535211267,-27.04225352112676,-1.1690140845070423,618.6416619718309,0.2603304366197183,8.33218309859155,1.323943661971831,1.2068422535211267,0.2570098591549296,4.605633802816901,0.6443298969072165,0.15752895752895754,0.0,0.30682709913680356,-0.09764773965141613,0.0,-0.8008702745472507,0.263432676056338,278.27950704225356,0.0,71.0,-0.0855309891671106
svns,bot,UL,2,66,0.606,Illuminar Gaming|Komil & Friends,60.9,53.4,66.9,55.9,65.6,59.7,6.1,5.3,6.7,5.6,6.6,6.0,115.84848484848484,253.86363636363637,-1.9696969696969697,578.2574454545454,0.25117701515151514,8.363384848484849,0.9545454545454546,1.174959090909091,0.2879,4.878787878787879,0.646797153024911,0.16983240223463686,0.0,0.29465679951116847,-0.0021845357861454105,0.0017246335153779761,-0.7836992683484376,0.2536595606060606,250.84266363636362,0.0,66.0,0.24831376467649258
Sanity,sup,GLL,3,66,0.561,Team Phantasma,56.5,54.9,67.2,58.0,70.4,59.7,5.7,5.5,6.7,5.8,7.0,6.0,147.33333333333334,133.8181818181818,-0.5151515151515151,170.92803939393937,0.07714031060606061,1.016171212121212,0.0,2.4158303030303028,0.27147424242424245,12.530303030303031,0.7142857142857143,0.2245762711864407,0.0,0.2516051137227959,0.32680257728085543,1.189053859126941,-0.9473713838725386,0.09501938636363637,393.1101303030303,0.0,66.0,0.007097815791618978
denyk,sup,HM,3,58,0.655,Entropiq,61.6,58.3,55.5,56.3,68.3,59.7,6.2,5.8,5.5,5.6,6.8,6.0,251.6206896551724,158.22413793103448,1.2758620689655173,168.17133965517243,0.07775828620689654,1.0930551724137931,0.034482758620689655,2.4549241379310347,0.3080051724137931,12.775862068965518,0.7241003271537623,0.22575516693163752,0.0,0.18028430781595337,0.007095383795038606,-0.23575527511870598,-0.7863249137000283,0.09923260344827586,372.3607051724138,0.0,58.0,-0.13071368540212341
JayJ,sup,LCSA,2,95,0.558,Dignitas Academy,60.3,54.8,55.8,62.4,70.6,59.7,6.0,5.5,5.6,6.2,7.1,6.0,52.65263157894737,17.28421052631579,4.189473684210526,181.95978000000002,0.08533942631578947,1.1419652631578947,0.031578947368421054,2.2809736842105264,0.2786726315789474,11.610526315789473,0.7403708987161198,0.22153846153846155,0.0,0.23612857614760113,0.31435898036530097,-1.0,-0.8924656359985783,0.09865918210526316,460.2776178947368,0.0,95.0,0.17956979458335173
Jean,jng,EL,3,22,0.682,Janus Esports,66.0,61.8,52.5,61.9,46.2,59.7,6.6,6.2,5.2,6.2,4.6,6.0,261.8181818181818,169.54545454545453,7.909090909090909,365.2996409090909,0.18706360454545454,6.473813636363636,0.36363636363636365,1.169459090909091,0.29516363636363635,7.454545454545454,0.7553516819571865,0.18831168831168832,0.0,0.1487590663998266,0.0,0.15644555694618287,-0.8255644029819602,0.219459,805.7206181818182,0.0,22.0,-0.17857142857142863
Tsun Tsun,jng,SL (LATAM),3,49,0.592,Cienciano Esports|Diamond Doves|Spectacled Bears,65.0,60.7,56.8,50.5,60.5,59.7,6.5,6.1,5.7,5.0,6.0,6.0,357.7551020408163,189.26530612244898,6.510204081632653,379.45992040816327,0.18260445306122447,6.0716,0.1836734693877551,1.5382265306122447,0.44277142857142854,5.36734693877551,0.6721518987341772,0.2402315484804631,0.0,0.2195854051321837,-0.12679842843182246,0.5315211104684786,-0.9764377230186806,0.19508581632653063,846.6130897959184,0.0,49.0,0.09219850726725154
Yaharong,mid,LJL,15,77,0.753,DetonatioN FocusMe,69.7,43.3,73.3,46.0,70.1,59.7,7.0,4.3,7.3,4.6,7.0,6.0,520.8571428571429,223.57142857142858,9.0,548.1534376623378,0.24755790909090908,9.213868831168831,0.5454545454545454,0.8807376623376624,0.16588311688311688,4.0519480519480515,0.6029411764705882,0.15208613728129206,0.0,0.26910494854744665,0.3167369901547116,0.0028129395218002787,-0.6086211832586105,0.23895984415584415,304.6746194805195,0.0,77.0,-0.06614602582849904
Duro,sup,LCKC,2,36,0.444,Liiv SANDBOX Youth,42.8,74.0,69.4,65.6,50.0,59.7,4.3,7.4,6.9,6.6,5.0,6.0,-65.55555555555556,-319.72222222222223,-4.861111111111111,149.55807222222222,0.07059288333333333,0.9353277777777778,0.05555555555555555,3.106711111111111,0.4149888888888889,16.055555555555557,0.716024340770791,0.19094488188976377,0.0,0.35293183322303107,0.0,0.0,-0.8809963785333202,0.086196325,341.39186388888885,0.0,36.0,0.009597637504614273
Ninten,sup,NEXO,3,27,0.852,Ramboot Club,69.0,47.8,75.5,45.3,60.6,59.7,6.9,4.8,7.5,4.5,6.1,6.0,238.1851851851852,283.6666666666667,4.296296296296297,195.5873222222222,0.0870099074074074,1.3086296296296296,0.037037037037037035,2.1751666666666667,0.28174814814814814,11.592592592592593,0.666015625,0.21212121212121213,0.0,0.41157577346617724,0.16252766166707636,-0.06024096385542173,-0.6716395904968179,0.10296422962962962,306.9548148148148,0.0,27.0,0.38584932372095065
Coow,jng,LHE,2,29,0.552,Newstar|Santiago Wanderers eSports,66.0,63.8,61.2,52.2,43.4,59.7,6.6,6.4,6.1,5.2,4.3,6.0,286.7241379310345,337.1034482758621,10.89655172413793,308.45342068965516,0.14628175862068965,6.430296551724138,0.3103448275862069,1.3758655172413794,0.40141379310344827,8.620689655172415,0.639269406392694,0.14609571788413098,0.0,0.26465812547795387,-0.455067069861208,0.0,-0.7456173278738083,0.1989603448275862,657.8984172413793,0.0,29.0,-0.4555693581780538
EpicReaper,sup,DDH,3,27,0.667,Atheris Esports,54.5,69.5,57.5,62.6,50.6,59.7,5.5,7.0,5.8,6.3,5.1,6.0,68.92592592592592,13.88888888888889,0.2222222222222222,178.1715851851852,0.07957483333333333,1.0145703703703703,0.0,2.709237037037037,0.3677259259259259,17.296296296296298,0.7626728110599078,0.21875,0.0,0.25978924679679083,0.0,0.0,-0.9850411084285482,0.09504867777777778,334.14466296296297,0.0,27.0,0.21484924469451408
Zven,sup,LCS,1,38,0.632,Cloud9,64.6,62.7,51.1,65.0,45.2,59.7,6.5,6.3,5.1,6.5,4.5,6.0,50.55263157894737,182.8421052631579,0.15789473684210525,179.77684210526317,0.08484988947368421,1.0620789473684211,0.0,2.6693105263157895,0.3683815789473684,8.052631578947368,0.7470355731225297,0.23148148148148148,0.0,0.10283269380963703,0.4229867119337058,0.36611543094951254,-0.9979896063089437,0.09196011315789474,314.2971736842105,0.0,38.0,0.17046958959582584
FGG,sup,NLC,2,75,0.613,Dusty|JD|XL,67.8,52.0,59.3,57.9,58.3,59.6,6.8,5.2,5.9,5.8,5.8,6.0,232.4,102.09333333333333,-4.4,221.933664,0.09560052,0.9664053333333333,0.013333333333333334,2.3054840000000003,0.25682933333333335,11.173333333333334,0.7083333333333334,0.21224489795918366,0.0,0.28085157840452885,-0.18503347353796595,-0.48156856159207323,-0.848948590541909,0.09801209333333334,367.0342533333333,0.0,75.0,-0.3038897282711651
Tempos,sup,PGC,2,29,0.448,Illinois State University,66.7,52.1,68.6,60.7,45.0,59.6,6.7,5.2,6.9,6.1,4.5,6.0,-106.62068965517241,132.24137931034483,-5.655172413793103,220.68067586206897,0.0948803,0.7437344827586208,0.10344827586206896,1.970196551724138,0.19633793103448277,8.413793103448276,0.7061310782241015,0.1449016100178891,0.0,0.3506049002923594,0.0483154513770245,0.0,-0.9309128835552061,0.10279612068965517,271.14507586206895,0.0,29.0,-0.09502081332052503
Baekho,jng,PGC,2,73,0.534,CLG Faith|Supernova|Zenigma,69.1,48.7,67.6,47.9,64.6,59.6,6.9,4.9,6.8,4.8,6.5,6.0,327.3150684931507,134.95890410958904,3.1780821917808217,384.5868890410959,0.16686178493150686,5.978494520547945,0.4383561643835616,1.3325876712328766,0.2714150684931507,9.863013698630137,0.6290560471976401,0.18727598566308243,0.0,0.25319764631516317,0.2628378764885409,0.0,-0.7901719899847269,0.19531731506849315,744.9621849315068,0.0,73.0,-0.03584898300362217
Comp,bot,LEC,1,73,0.603,Rogue,63.7,59.2,61.2,55.4,53.3,59.6,6.4,5.9,6.1,5.5,5.3,6.0,202.75342465753425,63.36986301369863,2.8219178082191783,593.8317684931507,0.2712756164383562,9.806358904109588,0.8904109589041096,1.3069671232876714,0.35614520547945205,4.397260273972603,0.6839530332681018,0.15328467153284672,4.5,0.1849172564922798,0.01628936628936615,0.8011088011088009,-0.809559944123357,0.2820032465753425,308.6640410958904,0.0,73.0,-0.054938650625982126
Hans Sama,bot,LCS,1,79,0.646,Team Liquid,71.4,47.8,59.6,57.9,57.9,59.6,7.1,4.8,6.0,5.8,5.8,6.0,514.2405063291139,375.4810126582278,14.151898734177216,552.7667607594936,0.2735882151898734,9.614791139240506,0.5443037974683544,1.2099392405063292,0.34316075949367086,5.151898734177215,0.6938388625592417,0.18250950570342206,0.0,0.19080319485856415,0.10040990084403748,-0.03262347077480732,-0.7731801070306225,0.26460291139240505,249.75739873417723,0.0,79.0,0.004518052335210236
Poome,sup,LCS,1,57,0.474,Counter Logic Gaming,57.9,57.6,68.9,65.4,48.4,59.6,5.8,5.8,6.9,6.5,4.8,6.0,-15.947368421052632,64.75438596491227,-3.3508771929824563,171.81969473684208,0.08435848245614035,0.9989385964912281,0.017543859649122806,2.4174140350877193,0.3076526315789474,14.473684210526315,0.7309417040358744,0.18693982074263765,0.0,0.24337571602152402,0.25039514840942356,0.8060130958190986,-0.9760310949834946,0.09431528596491227,333.7856473684211,0.0,57.0,0.07468630259557138
Arrow,bot,LCSA,2,89,0.438,Immortals|Immortals Academy,50.9,61.1,63.6,63.1,68.0,59.6,5.1,6.1,6.4,6.3,6.8,6.0,-47.95505617977528,-42.651685393258425,-3.5168539325842696,564.3464865168539,0.25957580898876403,8.076601123595506,0.6966292134831461,1.2584370786516854,0.32070337078651684,5.584269662921348,0.68671875,0.17119764878765614,0.0,0.2539932076146215,0.7992880149177827,-0.7665706051873199,-0.8937097388792382,0.2510239213483146,314.4167404494382,0.0,89.0,0.06689850713536033
Vares,mid,DDH,3,61,0.459,Zylant Esports,60.1,67.1,50.4,51.9,65.0,59.6,6.0,6.7,5.0,5.2,6.5,6.0,208.0,178.9016393442623,6.19672131147541,521.2188426229508,0.2554101639344262,8.187962295081968,0.5409836065573771,1.2485704918032787,0.2619459016393443,6.655737704918033,0.6458112407211029,0.18566775244299674,0.0,0.23331386501702486,0.0,-0.5295266987171247,-0.9445620277872063,0.23833924590163932,329.5322737704918,0.0,61.0,0.008644605759231554
Xiamu,sup,LDL,2,116,0.707,EDG Youth Team|EDward Gaming,54.6,64.3,56.2,52.4,76.2,59.6,5.5,6.4,5.6,5.2,7.6,6.0,0.0,0.0,0.0,187.71132672413793,0.08308715431034483,1.1690474137931035,0.0,2.5236862068965515,0.3067862068965517,8.689655172413794,0.6985334057577404,0.2,0.05172413793103448,0.21004176471490862,-0.19692773991468276,-0.16640074895671272,-0.8233580021733057,0.09594925258620689,0.0,0.0,116.0,0.3104714568983511
Indr4,jng,NEXO,3,30,0.667,QLASH Spain|Ramboot Club,76.7,54.8,56.9,46.6,48.2,59.6,7.7,5.5,5.7,4.7,4.8,6.0,689.4,718.0333333333333,16.966666666666665,401.36430666666666,0.18986276666666668,7.3342,0.4,1.35029,0.34674666666666665,7.266666666666667,0.6527196652719666,0.20365535248041775,0.0,0.20374707259953162,-0.3318726640030931,0.0439489624951669,-0.7739249242691777,0.22020673333333332,847.0202766666666,0.0,30.0,-0.49963762864183214
Pancake,jng,LMF,2,33,0.879,Leviatan,53.1,74.7,58.7,59.0,45.4,59.6,5.3,7.5,5.9,5.9,4.5,6.0,42.36363636363637,130.27272727272728,2.787878787878788,295.8463818181818,0.1317339696969697,5.5324060606060605,0.24242424242424243,1.8366454545454545,0.5309575757575757,11.212121212121213,0.6496212121212122,0.17785234899328858,0.0,0.28441512125534946,-0.6427685950413223,-0.7512396694214876,-0.6175728137813566,0.167537,758.5552242424243,0.0,33.0,-0.5698823529411764
Robertoos,sup,UL,2,36,0.389,devils.one inStreamly,53.3,66.2,54.6,69.6,54.0,59.6,5.3,6.6,5.5,7.0,5.4,6.0,-53.19444444444444,-49.30555555555556,-6.25,185.97492777777776,0.09875887222222222,0.8419305555555555,0.0,2.514327777777778,0.26340277777777776,13.36111111111111,0.7692307692307693,0.18181818181818182,0.0,0.2109090909090909,0.0,0.013948497854077204,-0.9979504399266589,0.08861412222222223,242.54793055555558,0.0,36.0,0.3878939923670232
Jensen,mid,LCS,1,41,0.585,Cloud9,61.8,53.7,69.1,64.0,48.7,59.6,6.2,5.4,6.9,6.4,4.9,6.0,7.487804878048781,215.90243902439025,-0.5853658536585366,535.8244048780488,0.25363568292682925,8.537656097560976,0.43902439024390244,1.0490951219512195,0.21259024390243905,4.512195121951219,0.7175572519083969,0.17372881355932204,0.0,0.24551470588235297,0.3232085791543757,0.38274336283185856,-0.8392845549672766,0.23152112195121952,332.8988073170732,0.0,41.0,0.020933469913061706
Liweier,jng,LDL,2,24,0.625,Invictus Gaming Young,50.1,75.1,62.8,59.9,44.7,59.6,5.0,7.5,6.3,6.0,4.5,6.0,0.0,0.0,0.0,340.46835416666664,0.14368284583333332,5.7625166666666665,0.0,1.4006708333333335,0.422425,5.25,0.7234513274336283,0.17210682492581603,14.875,0.2140129341584434,0.0,0.0,-0.7300721789140863,0.18896479166666666,0.0,0.0,24.0,-0.28392471067022773
Pigeonx,sup,GLLPA,3,20,0.65,Harmony|Pentagon Maze,63.2,61.6,63.8,54.2,47.6,59.6,6.3,6.2,6.4,5.4,4.8,6.0,177.65,-109.0,1.75,216.863445,0.09420003,1.0066599999999999,0.0,2.79832,0.369255,12.75,0.6989528795811518,0.24512534818941503,0.0,0.2520045392815285,0.0,-0.14115353743836706,-0.727834546103001,0.09856219499999999,446.756485,0.0,20.0,-0.15934993668214456
Ming,sup,LPL,1,156,0.667,Royal Never Give Up,69.5,53.9,46.2,51.8,74.6,59.5,7.0,5.4,4.6,5.2,7.5,6.0,297.3695652173913,180.69565217391303,-3.891304347826087,157.45829166666667,0.07588735576923077,1.166072435897436,0.03205128205128205,2.7521852564102565,0.34665576923076924,15.205128205128204,0.6908569085690857,0.2310712282669658,0.02727272727272727,0.18244632828284138,-0.3456540290660526,-0.24421837441353456,-0.9420149258816165,0.09632720448717949,429.4067608695652,0.0,156.0,0.30409965233112946
Souli,jng,UL,2,34,0.559,Iron Wolves,73.2,59.6,50.3,57.1,40.3,59.5,7.3,6.0,5.0,5.7,4.0,6.0,155.91176470588235,365.5,14.529411764705882,414.2579676470588,0.18734950294117647,6.162735294117647,0.29411764705882354,1.2690264705882353,0.35963235294117646,6.794117647058823,0.6803921568627451,0.17926186291739896,0.0,0.29279564224213667,-0.4849330357142857,-0.7098214285714286,-1.0217490347740739,0.2000225,847.1113588235294,0.0,34.0,-0.4452802556250832
Tinelli,sup,PGN,3,26,0.5,Axolotl,70.3,51.9,60.7,54.5,54.1,59.5,7.0,5.2,6.1,5.5,5.4,6.0,281.2307692307692,196.73076923076923,12.538461538461538,163.57878076923078,0.07992643461538461,1.773923076923077,0.11538461538461539,2.1247269230769232,0.2310423076923077,14.884615384615385,0.655440414507772,0.15384615384615385,0.0,0.25012071463061325,0.0,0.0,-0.8557962772632048,0.09994715,377.8767076923077,0.0,26.0,0.28306878306878314
Focus,bot,TCL,15,50,0.54,Galatasaray Esports|SuperMassive Blaze,62.4,57.7,68.3,50.8,55.7,59.5,6.2,5.8,6.8,5.1,5.6,6.0,208.14,93.44,-0.66,549.673056,0.2809397,9.514453999999999,1.1,1.2841259999999999,0.364824,4.38,0.6764252696456087,0.16897081413210446,0.0,0.2520936218698988,0.04868316041500413,0.8695412699661658,-0.9362091880824682,0.28321296,271.40063000000004,0.0,50.0,0.019869044931135765
Parang,top,CBLOL,15,53,0.604,KaBuM! Esports,76.9,53.1,46.2,48.9,61.6,59.5,7.7,5.3,4.6,4.9,6.2,6.0,531.0188679245283,372.24528301886795,10.773584905660377,627.480303773585,0.28186624528301885,7.8909320754716985,0.6415094339622641,1.0291547169811321,0.16884716981132075,4.7924528301886795,0.6006674082313682,0.2453083109919571,0.0,0.16118561372786044,-0.3393760410032425,-0.642286715294083,-0.9098474635219506,0.23468081132075472,567.9586792452831,0.0,53.0,0.3092201836211788
Damage,sup,CBLOL,15,61,0.59,paiN Gaming,58.9,62.0,57.9,57.7,60.1,59.5,5.9,6.2,5.8,5.8,6.0,6.0,198.65573770491804,194.55737704918033,6.426229508196721,140.47922295081966,0.06839420491803277,1.3547803278688524,0.01639344262295082,2.738063934426229,0.43396393442622955,16.885245901639344,0.6836403033586133,0.23954372623574144,0.0,0.24244851403586593,-0.17863214376969608,-0.10861815128913344,-0.9943333862033671,0.09075604754098361,500.3335655737705,0.0,61.0,0.2758423479879775
Zeussak,sup,HC,3,37,0.514,FLY5|Inaequalis,73.0,50.0,60.3,52.8,54.0,59.5,7.3,5.0,6.0,5.3,5.4,6.0,374.4594594594595,309.2162162162162,8.35135135135135,184.98961351351352,0.0873597,1.456827027027027,0.08108108108108109,2.0220513513513514,0.2646216216216216,5.054054054054054,0.7174603174603175,0.21178637200736647,0.0,0.30869740149686314,0.0,-0.5087423944143885,-0.934325712234879,0.10788454324324324,375.2183108108108,0.0,37.0,-0.06496246231841141
DICE,mid,LJL,15,53,0.415,Burning Core Toyama,70.6,65.5,43.3,53.9,48.1,59.5,7.1,6.5,4.3,5.4,4.8,6.0,234.20754716981133,381.5660377358491,7.3584905660377355,544.7458603773584,0.2820241037735849,9.037992452830188,0.5471698113207547,1.1990509433962264,0.30582830188679244,6.490566037735849,0.6523887973640856,0.15517241379310345,0.0,0.16853862805635406,-0.388657751942527,-0.22843882944437285,-0.9925575057636604,0.254501320754717,425.0724943396226,0.0,53.0,-0.3300811646392954
Color,top,LVP SL,2,51,0.51,G2 Arctic|G2 Esports Academy,60.7,66.9,44.2,63.9,53.8,59.4,6.1,6.7,4.4,6.4,5.4,5.9,199.15686274509804,134.2549019607843,2.3333333333333335,524.3560392156862,0.22429207843137255,8.01694705882353,0.27450980392156865,1.0296372549019608,0.1924764705882353,3.392156862745098,0.5588235294117647,0.16775884665792923,0.0,0.1844897959183673,-0.3149847094801224,-0.823394495412844,-0.9738868928166144,0.2246966862745098,854.3848235294117,0.0,51.0,0.08428805237315865
LeQu,top,UL,2,45,0.378,Forsaken|Illuminar Gaming,63.5,57.9,56.5,62.3,52.2,59.4,6.3,5.8,5.7,6.2,5.2,5.9,252.62222222222223,61.28888888888889,2.977777777777778,501.9653088888889,0.2481306222222222,7.767266666666666,0.4222222222222222,1.0015200000000002,0.1268911111111111,5.377777777777778,0.6201298701298701,0.22861356932153393,0.0,0.23498247110731946,0.0,0.0,-1.032182472063838,0.23615675555555554,834.2921266666667,0.0,45.0,0.2103386265963611
Vzz,bot,UL,2,73,0.534,Zero Tenacity,61.6,58.0,52.5,61.9,63.1,59.4,6.2,5.8,5.2,6.2,6.3,5.9,70.94520547945206,-117.26027397260275,-0.4383561643835616,626.2974205479452,0.290245397260274,8.548879452054795,0.958904109589041,1.1213013698630137,0.2968767123287671,3.958904109589041,0.7236227824463118,0.18389662027833,0.0,0.2358203851255645,-0.1786431032347495,-0.4655404205666742,-0.8902786047062626,0.26563224657534246,259.78660684931504,0.0,73.0,0.0685459566538231
Cuzz,jng,LCK,1,95,0.495,KT Rolster,57.4,62.3,59.0,58.3,60.0,59.4,5.7,6.2,5.9,5.8,6.0,5.9,70.83157894736843,100.90526315789474,3.694736842105263,267.08181368421054,0.13861467263157895,5.6674463157894746,0.14736842105263157,1.6823578947368423,0.4760621052631579,11.452631578947368,0.6829896907216495,0.20204841713221602,0.0,0.26479664499852495,-0.3019947996466555,-0.49693318893452654,-0.890755032515447,0.16892362105263156,765.6940178947368,0.0,95.0,-0.005863453426412817
