player_id,position,league,tier,games,winrate,teams,操作,意识,心态,团队,体质,综合,操作_10,意识_10,心态_10,团队_10,体质_10,综合_10,f_gd15,f_xd15,f_cd15,f_dpm,f_dmgshare,f_cspm,f_multi,f_vspm,f_wcpm,f_cwards,f_kp,f_deathshare,f_ejg,f_adver,f_clutch,f_lateg,f_stable,f_egshare,f_dmgmit,f_gspd,f_games,f_decay
UmTi,jng,LCK,1,82,0.354,HANJIN BRION,43.8,61.2,59.6,62.1,51.6,54.7,4.4,6.1,6.0,6.2,5.2,5.5,-62.48780487804878,-63.30487804878049,-0.926829268292683,222.80002317073172,0.13378876829268294,5.795857317073171,0.12195121951219512,1.5876634146341464,0.4776878048780488,15.134146341463415,0.7036114570361146,0.2066869300911854,0.0,0.2924105592743895,-0.789610162067455,0.0,-0.8615360810838125,0.1646492548780488,716.9778,0.0,82.0,-0.316921186589433
Vetheo,mid,LEC,1,51,0.49,Misfits Gaming,55.3,67.1,36.2,57.8,46.6,54.7,5.5,6.7,3.6,5.8,4.7,5.5,-215.0,-157.7843137254902,-1.2549019607843137,551.2555490196079,0.26309270588235295,9.05806274509804,0.6862745098039216,1.1711745098039217,0.3012019607843137,4.470588235294118,0.7027818448023426,0.14356435643564355,1.1428571428571428,0.1775066361750183,-0.5777144965090334,-0.9300906931548262,-0.8679268032742894,0.2590320980392157,367.14636666666667,0.0,51.0,-0.13179204798508293
Fudge,mid,LCS,1,37,0.568,Cloud9,48.6,56.6,57.7,64.2,49.3,54.7,4.9,5.7,5.8,6.4,4.9,5.5,-253.43243243243242,100.21621621621621,-3.1621621621621623,485.1939027027027,0.2474168891891892,8.97545945945946,0.5135135135135135,1.074718918918919,0.1885243243243243,2.081081081081081,0.7072164948453609,0.14565217391304347,0.0,0.2259570765661253,-0.1637267080745341,0.0,-0.7792393093683083,0.23639402702702705,322.8480162162162,0.0,37.0,0.010138844042621865
River,jng,LCS,1,49,0.327,Dignitas|Golden Guardians,40.2,57.7,73.3,67.4,42.7,54.7,4.0,5.8,7.3,6.7,4.3,5.5,-228.6122448979592,-82.95918367346938,-4.591836734693878,242.23146734693876,0.13622382040816328,5.567032653061225,0.04081632653061224,1.4278,0.3856591836734694,9.877551020408163,0.7581967213114754,0.22961730449251247,8.0,0.2754595023297313,0.31338160906124163,0.13678771350653074,-0.8781396572558249,0.16802836734693877,817.3907367346939,0.0,49.0,-0.3422093050509785
Xiaoxiang,top,LPL,1,33,0.515,EDward Gaming|ThunderTalk Gaming,53.1,53.6,73.3,48.9,42.1,54.5,5.3,5.4,7.3,4.9,4.2,5.5,0.0,0.0,0.0,500.29721818181815,0.2479300606060606,7.949560606060607,0.0,1.0766363636363636,0.22841212121212123,4.484848484848484,0.5732217573221757,0.2582278481012658,1.7272727272727273,0.297856477166822,0.0,-0.2913815693696318,-0.823155563473735,0.21847069696969695,0.0,0.0,33.0,-0.30323849833827626
Berserker,bot,LCS,1,65,0.615,Cloud9,57.7,43.1,60.3,56.7,60.2,54.5,5.8,4.3,6.0,5.7,6.0,5.5,51.76923076923077,51.87692307692308,4.938461538461539,543.0039876923076,0.2639052769230769,9.363601538461538,0.9538461538461539,1.157266153846154,0.2957215384615385,4.846153846153846,0.6570438799076213,0.16025641025641027,0.0,0.24501902624646307,-0.0835850688668573,-0.36323108656597247,-0.8163249212327535,0.2564205230769231,270.38821230769236,0.0,65.0,0.23718992349841572
Strive,mid,LPL,1,87,0.425,Rare Atom,51.4,61.9,52.5,53.4,49.2,54.4,5.1,6.2,5.2,5.3,4.9,5.4,0.0,0.0,0.0,513.9043942528735,0.26052920689655173,8.90009540229885,0.0,1.1759793103448275,0.24816436781609194,5.011494252873563,0.690625,0.16328188464662877,2.310344827586207,0.22325603760720567,-0.002883459689349074,-0.09353041789940829,-0.9527082958575608,0.2378826551724138,0.0,0.0,87.0,-0.27647909586383523
Nukeduck,mid,LEC,1,47,0.489,Excel Esports,56.5,48.5,61.3,50.8,57.7,54.4,5.7,4.8,6.1,5.1,5.8,5.4,21.914893617021278,165.82978723404256,-0.7872340425531915,503.98567872340425,0.24686451063829787,8.483208510638297,0.3617021276595745,1.0894659574468086,0.18242340425531914,4.702127659574468,0.6326194398682042,0.15492957746478872,1.5714285714285714,0.3021235099544405,-0.30786778870526216,-0.6389283179559971,-0.7443324882329163,0.23787406382978724,302.2738382978723,0.0,47.0,0.19800875507153523
Closer,jng,LCS,1,76,0.566,100 Thieves,50.6,46.3,66.7,61.3,54.9,54.3,5.1,4.6,6.7,6.1,5.5,5.4,53.8421052631579,36.94736842105263,-1.131578947368421,255.38550789473686,0.1308791565789474,5.650311842105263,0.13157894736842105,1.3151092105263158,0.35023421052631576,8.460526315789474,0.709915611814346,0.20556227327690446,0.0,0.22935452081793548,-0.046268531233360485,0.288776968624515,-0.7867128518168218,0.17331717105263159,797.7722473684211,0.0,76.0,-0.18784799554565704
xiye,mid,LPL,1,25,0.4,Team WE,48.0,64.2,53.4,58.7,43.5,54.2,4.8,6.4,5.3,5.9,4.3,5.4,0.0,0.0,0.0,461.48692000000005,0.26774222000000003,7.9826,0.0,1.1834479999999998,0.237532,4.44,0.7414965986394558,0.17777777777777778,1.8,0.19820123664980327,0.0,0.0,-0.8707249244841608,0.24066548000000001,0.0,0.0,25.0,-0.008998548621190013
Moham,sup,LCK,1,27,0.333,DN SOOPers|DN SOOPers Challengers,70.2,45.5,47.3,49.7,48.1,54.2,7.0,4.5,4.7,5.0,4.8,5.4,127.66666666666667,120.14814814814815,14.185185185185185,161.92705555555554,0.09077177407407407,1.763988888888889,0.0,2.353803703703704,0.32464074074074073,16.666666666666668,0.6942446043165468,0.2184873949579832,0.0,0.22770448548812666,-0.8276971145010108,0.0,-0.9254293074197412,0.10069493333333333,342.8483111111111,0.0,27.0,0.36828955797565677
Teddy,bot,LCK,1,92,0.391,DN SOOPers,42.1,71.5,43.5,64.4,45.6,54.0,4.2,7.2,4.3,6.4,4.6,5.4,-212.3804347826087,-130.34782608695653,-9.945652173913043,496.01222826086956,0.27910728260869566,9.215304347826088,0.5869565217391305,1.6755934782608695,0.4434989130434782,7.75,0.7313278008298755,0.16552399608227228,0.0,0.18783176214648298,-0.38153078202995006,-0.2871880199667221,-0.9498782309840961,0.2737380173913044,254.82357065217388,0.0,92.0,-0.35385411277806533
